0,1,2
6,GBPUSD,"[[-116.25, 35.0], [-124.5, 10.0], [-484.0, 60.0], [-493.78, 110.0], [-493.99, 210.0], [-493.99, 85.0], [-494.09, 160.0], [-494.11, 135.0], [-494.15, 185.0]]"
6,GBPUSD,"[[63.33, 35.0], [-478.4, 10.0], [-493.58, 135.0], [-493.74, 60.0], [-493.81, 110.0], [-493.82, 160.0], [-493.82, 85.0], [-494.01, 185.0], [-494.04, 210.0]]"
6,GBPUSD,"[[-470.9, 10.0], [-476.12, 110.0], [-483.4, 60.0], [-493.33, 35.0], [-493.5, 135.0], [-493.7, 160.0], [-493.73, 185.0], [-493.92, 85.0], [-533.99, 210.0]]"
6,GBPUSD,"[[-470.1, 10.0], [-490.0, 35.0], [-493.13, 210.0], [-493.78, 85.0], [-493.83, 110.0], [-493.87, 60.0], [-493.9, 160.0], [-494.08, 185.0], [-494.26, 135.0]]"
6,GBPUSD,"[[387.95, 160.0], [231.61, 185.0], [207.32, 60.0], [-33.48, 85.0], [-43.77, 110.0], [-57.58, 135.0], [-351.59, 35.0], [-477.6, 10.0], [-493.81, 210.0]]"
6,GBPUSD,"[[173.83, 85.0], [18.07, 110.0], [-85.0, 60.0], [-91.06, 35.0], [-235.14, 10.0], [-493.66, 135.0], [-493.9, 185.0], [-493.97, 160.0], [-494.06, 210.0]]"
6,GBPUSD,"[[-70.96, 60.0], [-173.32, 135.0], [-203.07, 85.0], [-260.05, 110.0], [-290.33, 160.0], [-307.0, 10.0], [-493.96, 210.0], [-493.98, 185.0], [-494.06, 35.0]]"
6,GBPUSD,"[[1145.44, 160.0], [873.73, 35.0], [841.49, 60.0], [603.44, 185.0], [527.88, 110.0], [455.88, 210.0], [322.19, 135.0], [150.33, 85.0], [-89.31, 10.0]]"
6,GBPUSD,"[[1538.53, 210.0], [1321.95, 185.0], [1186.64, 160.0], [456.1, 35.0], [314.07, 135.0], [264.11, 60.0], [152.28, 110.0], [58.18, 85.0], [-277.84, 10.0]]"
6,GBPUSD,"[[-469.02, 185.0], [-474.3, 10.0], [-478.76, 35.0], [-491.46, 60.0], [-493.33, 85.0], [-493.36, 160.0], [-493.36, 135.0], [-493.37, 210.0], [-493.44, 110.0]]"
6,GBPUSD,"[[106.99, 35.0], [-199.04, 60.0], [-237.67, 85.0], [-477.6, 10.0], [-494.0, 160.0], [-494.09, 210.0], [-494.22, 135.0], [-494.32, 185.0], [-494.4, 110.0]]"
6,GBPUSD,"[[70.88, 10.0], [23.41, 60.0], [-117.44, 35.0], [-493.83, 135.0], [-493.84, 160.0], [-493.86, 185.0], [-493.97, 210.0], [-493.98, 110.0], [-494.06, 85.0]]"
6,GBPUSD,"[[341.24, 60.0], [-475.62, 110.0], [-476.9, 10.0], [-494.13, 160.0], [-494.21, 210.0], [-494.24, 185.0], [-494.27, 135.0], [-494.32, 85.0], [-494.43, 35.0]]"
6,GBPUSD,"[[-54.71, 60.0], [-197.2, 35.0], [-253.9, 210.0], [-477.8, 10.0], [-489.94, 135.0], [-491.36, 110.0], [-494.73, 185.0], [-495.12, 160.0], [-517.05, 85.0]]"
6,GBPUSD,"[[-203.99, 35.0], [-476.23, 185.0], [-480.65, 85.0], [-484.14, 135.0], [-495.14, 110.0], [-495.22, 210.0], [-510.4, 10.0], [-514.93, 60.0], [-578.81, 160.0]]"
